"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CIV","Côte d'Ivoire","2020","2020",0.81878,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CIV","Côte d'Ivoire","2021","2021",0.78299,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CIV","Côte d'Ivoire","2022","2022",0.83823,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SLE","Sierra Leone","2017","2017",0.95022,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SLE","Sierra Leone","2018","2018",2.16852,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SLE","Sierra Leone","2019","2019",2.89412,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SLE","Sierra Leone","2020","2020",3.52563,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SLE","Sierra Leone","2021","2021",4.41674,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ISL","Iceland","2017","2017",2.20111,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ISL","Iceland","2018","2018",2.27195,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ISL","Iceland","2019","2019",2.22935,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ISL","Iceland","2020","2020",2.49108,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","2017","2017",0.75162,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","2018","2018",0.77424,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","2019","2019",0.77742,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","2020","2020",0.87649,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","MMR","Myanmar","2017","2017",0.01153,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","MMR","Myanmar","2019","2019",,"a","Category not applicable"
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","TCA","Turks and Caicos Islands","2018","2018",0.53248,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","TCA","Turks and Caicos Islands","2019","2019",0.46917,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","TCA","Turks and Caicos Islands","2021","2021",0.51712,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","TCA","Turks and Caicos Islands","2022","2022",0.7705,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SWZ","Eswatini","2017","2017",0.70052,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SWZ","Eswatini","2018","2018",0.73279,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SWZ","Eswatini","2019","2019",0.67167,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SWZ","Eswatini","2020","2020",0.70497,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SWZ","Eswatini","2021","2021",0.62774,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SLV","El Salvador","2017","2017",1.29978,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SLV","El Salvador","2018","2018",1.22673,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SLV","El Salvador","2019","2019",1.08585,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SLV","El Salvador","2020","2020",1.15647,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SLV","El Salvador","2021","2021",1.09753,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","LSO","Lesotho","2018","2018",0.53955,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","SWE","Sweden","2017","2017",0.04303,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","SWE","Sweden","2018","2018",0.05406,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","SWE","Sweden","2019","2019",0.05472,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","SWE","Sweden","2020","2020",0.07316,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CZE","Czechia","2017","2017",0.91153,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CZE","Czechia","2018","2018",1.00079,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CZE","Czechia","2019","2019",1.14657,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CZE","Czechia","2020","2020",1.19236,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KOR","Republic of Korea","2017","2017",1.70084,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KOR","Republic of Korea","2018","2018",1.73994,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KOR","Republic of Korea","2019","2019",1.9101,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KOR","Republic of Korea","2020","2020",1.89803,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BRB","Barbados","2019","2019",1.34062,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","GRC","Greece","2017","2017",1.37442,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","GRC","Greece","2018","2018",1.39454,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","GRC","Greece","2019","2019",1.2962,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","VGB","British Virgin Islands","2022","2022",,"n","Magnitude nil or negligible"
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MSR","Montserrat","2018","2018",1.52611,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MSR","Montserrat","2019","2019",1.62112,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","NPL","Nepal","2017","2017",0.34104,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","NPL","Nepal","2018","2018",0.31882,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","NPL","Nepal","2020","2020",0.05915,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","NPL","Nepal","2021","2021",0.35379,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","NPL","Nepal","2022","2022",0.32832,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ECU","Ecuador","2019","2019",1.17877,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ECU","Ecuador","2020","2020",1.13412,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ECU","Ecuador","2021","2021",1.04708,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ECU","Ecuador","2022","2022",1.03524,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","ZAF","South Africa","2017","2017",0.08745,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","ZAF","South Africa","2018","2018",0.08218,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","ZAF","South Africa","2019","2019",0.08413,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","ZAF","South Africa","2020","2020",0.09996,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","ZAF","South Africa","2021","2021",0.10627,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","ZAF","South Africa","2022","2022",0.10217,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","PRT","Portugal","2017","2017",1.09356,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","PRT","Portugal","2018","2018",0.98289,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","PRT","Portugal","2019","2019",1.04804,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","PRT","Portugal","2020","2020",1.07018,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","GIN","Guinea","2017","2017",0.85119,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","GIN","Guinea","2018","2018",0.41242,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ARG","Argentina","2017","2017",2.1566,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ARG","Argentina","2018","2018",1.78316,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ARG","Argentina","2019","2019",1.73763,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ARG","Argentina","2020","2020",2.00686,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ARG","Argentina","2021","2021",1.72876,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","URY","Uruguay","2017","2017",0.49007,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","URY","Uruguay","2018","2018",0.53263,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","URY","Uruguay","2019","2019",0.49809,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","URY","Uruguay","2020","2020",0.47774,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","URY","Uruguay","2021","2021",0.46863,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","URY","Uruguay","2022","2022",0.14712,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","BGD","Bangladesh","2019","2019",0.30773,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","BGD","Bangladesh","2020","2020",0.26974,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","COL","Colombia","2017","2017",0.25477,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","COL","Colombia","2018","2018",0.23739,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","COL","Colombia","2019","2019",0.26464,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","COL","Colombia","2020","2020",0.31346,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","LTU","Lithuania","2017","2017",0.7376,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","LTU","Lithuania","2018","2018",0.71835,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","LTU","Lithuania","2019","2019",0.74866,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","LTU","Lithuania","2020","2020",0.82568,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","RWA","Rwanda","2017","2017",1.14975,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","RWA","Rwanda","2018","2018",1.17571,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","RWA","Rwanda","2019","2019",0.80223,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","RWA","Rwanda","2020","2020",0.85746,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","RWA","Rwanda","2021","2021",1.47576,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","RWA","Rwanda","2022","2022",1.80358,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","RWA","Rwanda","2023","2023",0.93439,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","CYP","Cyprus","2017","2017",2.37472,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","CYP","Cyprus","2019","2019",2.1975,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","CYP","Cyprus","2020","2020",2.42656,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","PHL","Philippines","2017","2017",0.48932,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","PHL","Philippines","2018","2018",0.63388,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","PHL","Philippines","2019","2019",0.61878,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","PHL","Philippines","2020","2020",0.69776,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","PHL","Philippines","2021","2021",0.73127,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","PHL","Philippines","2022","2022",0.64101,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","MDA","Republic of Moldova","2017","2017",1.4115,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","MDA","Republic of Moldova","2018","2018",1.4049,,
